ZIP,County,Special area,Latitude,Longitude,Population,Age <18,Age 65+,Housing Units,Built 1979 or earlier,Built 1939 or earlier,under 5,5 to  9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85+,Median age,Sex ratio,Age dependency ratio,White,Black,American Indian,Asian,Hispanic/Latino,Race-Ethnicity Diversity Index,Native,Foreign born,Non-citizens,Cancer incidence,Breast cancer incidence,Cervical cancer incidence,Colorectal cancer incidence,Leukemia and lymphoma incidence,Lung cancer incidence,Prostate cancer incidence,Oral cancer incidence,Crowded housing,Speak Spanish at home,Speak English poorly,Male,Female,"Poverty rate, families","Poverty rate, families with children","Poverty rate, families with children <5",Poverty rate,Poverty rate <5,Child poverty rate,Working-age adult poverty rate,Elderly poverty rate,Household poverty rate,Labor force participation,Unemployment,High school graduation rate,College graduation rate,Per capita income,Walk Score,Hardship Index,Gini index of income inequality
61468,Henry County,,41.257745,-90.38778,127,9.449,41.732,62,90.323,48.387,0,6.299,0,3.15,7.087,0,0,0,11.811,12.598,7.087,0,10.236,2.362,14.173,25.197,0,0,60.2,101.6,104.8,100,0,0,0,0,0,100,0,0,*,0,*,*,*,*,*,0,10.20408163,0,0,50.39370079,49.60629921,0,0,0,,,,,,0,40.33613445,0,77.35849057,12.26415094,23191,0,63.55334569,0.2377
61469,Henderson County,,40.955988,-90.908236,2263,18.559,19.355,1222,72.259,18.985,4.419,4.772,5.259,6.319,4.64,2.872,4.198,3.844,8.042,8.44,8.882,8.308,10.65,8.529,3.579,3.844,2.298,1.105,49.2,111.1,61.1,95.18338489,0.618647813,0.83959346,0.132567388,1.811754308,0.093397035,99.82324348,0.176756518,0.044189129,494.75,49.14,*,57.65,49.71,112.47,61.05,*,1.679841897,0.508552936,0.046232085,52.6292532,47.3707468,8.407079646,6.932153392,1.179941003,,,,,,8.407079646,62.22684703,6.605351171,83.29383886,9.182464455,27141,,46.09014563,0.4809
61470,McDonough County,,40.603863,-90.50484,677,32.349,13.589,212,84.906,47.642,7.829,7.238,10.487,10.487,3.84,3.988,4.727,8.567,8.124,7.533,4.579,3.988,5.022,2.806,1.92,2.954,2.363,3.545,37.3,89.6,85,94.38700148,3.249630724,0,1.329394387,0.295420975,0.107813383,98.67060561,1.329394387,0,533.04,56.55,*,70.3,*,119.34,57.96,*,3.96039604,0.16025641,0,47.26735598,52.73264402,11.65644172,9.202453988,0,,,,,,11.65644172,58.45511482,16.66666667,87.71498771,7.616707617,14289,,59.95826054,0.3266
61471,Henderson County,,40.69748,-90.834837,97,12.371,39.175,57,89.474,50.877,0,4.124,8.247,0,9.278,0,0,4.124,3.093,3.093,16.495,5.155,7.216,12.371,11.34,13.402,2.062,0,57.5,115.6,106.4,95.87628866,0,0,0,0,0.079073228,91.75257732,8.24742268,0,641.75,*,*,*,*,*,*,*,0,0,0,53.60824742,46.39175258,0,0,0,,,,,,0,65.88235294,0,97.36842105,18.42105263,25800,,,0.3107
61472,Knox County,,41.102144,-90.382871,510,20.98,17.647,273,80.22,50.183,2.549,6.275,8.431,6.078,2.157,0.98,6.471,10.784,4.314,6.078,8.627,7.843,11.765,6.471,2.157,3.529,1.765,3.725,46.7,109,62.9,93.1372549,1.764705882,0,0,3.333333333,0.130811226,100,0,0,392.55,*,0,64.74,*,73.03,61.73,*,0,2.816901408,0,52.15686275,47.84313725,1.754385965,0.584795322,0,,,,,,1.754385965,63.61445783,6.439393939,91.31578947,16.31578947,27417,,36.93751915,0.2661
61473,Warren County,,40.707687,-90.640428,1634,17.564,21.909,767,91.395,44.85,7.344,5.141,2.876,2.693,6.181,6.61,8.568,7.038,2.57,4.406,8.996,9.792,5.875,5.569,5.569,1.958,5.753,3.06,46.3,99.8,65.2,96.75642595,0.734394125,0,0.489596083,1.652386781,0.063454978,98.71481028,1.285189718,0.428396573,401.99,54.9,*,42.77,37.96,56.26,57.73,*,0,1.387054161,0.924702774,49.93880049,50.06119951,14.50549451,11.86813187,2.197802198,,,,,,14.50549451,65.1026393,3.828828829,90.8723748,24.79806139,25935,,40.8321646,0.3871
61474,Knox County,,40.736456,-90.380402,165,12.727,29.091,93,79.57,31.183,1.212,1.818,9.091,0.606,0,0,0,3.03,4.242,9.091,13.333,16.364,12.121,5.455,10.909,3.636,9.091,0,57.3,83.3,71.9,100,0,0,0,0,0,100,0,0,453.62,*,0,*,*,78.69,*,*,0,0,0,45.45454545,54.54545455,0,0,0,,,,,,0,65.51724138,18.94736842,78.47222222,6.25,24031,,52.6627775,0.3228
61475,McDonough County|Warren County,,40.597924,-90.753451,321,25.545,15.265,113,86.726,71.681,2.181,8.723,5.607,17.445,11.215,4.361,0,1.869,5.919,17.134,6.542,2.181,1.558,3.427,3.738,3.738,2.804,1.558,35.3,76.4,68.9,99.37694704,0,0,0,0.62305296,0.01238342,100,0,0,673.93,*,0,*,*,*,*,0,0,0,0,43.30218069,56.69781931,0,0,0,,,,,,0,50,0,94.88636364,11.36363636,19512,,33.95612252,0.2038
61476,Mercer County,,41.099146,-90.83394,691,37.048,18.958,231,92.208,65.801,7.815,12.301,10.564,7.815,0.145,4.052,5.933,5.644,8.683,4.776,5.355,3.907,4.052,8.104,5.355,3.039,1.447,1.013,39.1,99.1,127.3,99.7105644,0,0,0,0.289435601,0.005771957,99.7105644,0.289435601,0,511.83,*,0,*,*,*,*,*,0,0.156985871,0,49.7829233,50.2170767,6.010928962,1.092896175,0,,,,,,6.010928962,62.97117517,4.929577465,95.51886792,12.02830189,20472,,45.25477613,0.3895
61477,Fulton County,,40.495994,-90.310552,657,17.352,29.528,315,91.111,40.317,5.327,3.196,8.371,1.065,1.218,2.435,13.394,3.196,1.37,5.479,7.458,7.306,10.654,13.699,10.654,1.522,1.674,1.979,54.2,90.4,88.3,98.63013699,0,0.304414003,0,0,0.027086823,89.9543379,10.0456621,0,421.37,49.27,0,53.89,*,*,70.45,*,0,1.446945338,4.501607717,47.48858447,52.51141553,5.681818182,2.272727273,0,,,,,,5.681818182,53.66300366,10.92150171,89.07721281,10.73446328,25328,,46.35943837,0.3996
61478,Warren County,,40.757855,-90.760645,210,27.619,18.571,136,84.559,58.824,3.333,7.143,16.19,0.952,0,0,0,15.238,5.714,3.81,18.095,6.19,4.762,0,2.857,0,6.19,9.524,49.4,54.4,85.8,90.47619048,0,0,4.761904762,4.761904762,0.176870748,95.23809524,4.761904762,4.761904762,576.72,*,*,*,*,*,117.56,*,0,3.9408867,0,35.23809524,64.76190476,0,0,0,,,,,,0,60.38961039,6.451612903,90.78947368,25,27448,,40.50545926,0.3559
61479,Stark County|Peoria County,,41.00479,-89.644768,222,33.784,20.27,67,100,43.284,9.91,13.063,5.405,5.405,0,2.252,23.423,2.252,0,0,4.054,3.153,10.811,10.811,4.054,0,0.901,4.505,32.7,212.7,117.6,100,0,0,0,0,0,100,0,0,528.65,*,0,*,*,*,*,0,0,0,0,68.01801802,31.98198198,0,0,0,,,,,,0,77.55102041,13.15789474,100,21.76870748,31627,0,41.49910284,0.3797
61480,Henderson County,,40.727421,-90.913356,1412,22.45,21.317,674,83.828,47.626,6.516,3.399,8.215,8.003,5.312,6.374,4.462,3.683,5.382,7.72,11.331,4.037,4.249,2.975,5.099,3.824,6.374,3.045,44.5,75.2,77.8,96.52974504,0.495750708,0,0,1.133144476,0.067708793,97.66288952,2.337110482,1.699716714,447.72,93.51,*,53.31,17.47,74.78,65.62,*,0.88028169,3.560606061,0.378787879,42.91784703,57.08215297,12.5,12.25490196,0.735294118,,,,,,12.5,65.96858639,11.64021164,94.93801653,12.80991736,23663,0,45.59393726,0.3726
61482,Fulton County|McDonough County,,40.384629,-90.408207,534,25.468,21.723,292,83.562,44.178,9.925,7.678,4.869,3.558,4.682,7.865,3.371,2.996,4.12,5.618,6.18,7.491,9.925,4.869,3.745,6.929,2.247,3.933,45.4,87.4,89.4,97.37827715,0,0.561797753,1.685393258,0,0.05141747,98.31460674,1.685393258,1.685393258,553.86,74.36,*,68.8,*,106.13,61.37,*,0,0,0,46.62921348,53.37078652,7.692307692,7.692307692,6.41025641,,,,,,7.692307692,61.02941176,3.212851406,96.21621622,28.10810811,22306,,39.71076275,0.3589
61483,Stark County,,41.08483,-89.881372,1877,16.09,24.56,882,88.662,47.959,1.492,6.02,6.287,5.381,5.701,2.983,3.463,5.008,9.004,6.926,6.553,7.352,9.27,6.233,4.795,2.664,5.914,4.955,48.2,96.5,68.5,96.53702717,0.799147576,0,0.159829515,0.905700586,0.067656336,99.46723495,0.532765051,0,504.72,71.69,*,63.1,50.84,65.3,56.75,*,0.386100386,0.378583018,0.162249865,49.12093767,50.87906233,2.51572327,2.51572327,0,,,,,,2.51572327,60.88583905,6.557377049,88.29787234,21.06382979,30407,,40.09791684,0.4146
61484,Fulton County|McDonough County,,40.29971,-90.43526,956,20.084,14.121,445,90.787,51.461,4.707,5.858,3.556,9.1,4.603,5.23,5.23,11.925,4.079,11.297,6.904,5.439,7.95,4.289,2.929,1.987,2.615,2.301,39.9,95.5,52,87.34309623,3.974895397,0,0,0,0.228000648,99.26778243,0.732217573,0,551.12,36.91,*,61.66,*,56.6,112.38,*,0.518134715,0.219538968,0.768386389,48.84937238,51.15062762,16.53846154,9.615384615,2.307692308,,,,,,16.53846154,69.33497537,17.22912966,82.02898551,10.14492754,22152,34,52.47682991,0.4324
61485,Knox County,,41.021282,-90.102912,583,23.156,12.178,274,86.496,45.985,0.515,3.774,5.317,19.211,6.175,2.401,1.715,2.573,1.201,12.693,12.693,14.58,4.974,2.744,1.201,5.832,1.029,1.372,48.4,143.9,54.6,100,0,0,0,0,0,100,0,0,468.57,88.32,0,*,*,67.39,75.79,*,0,0,0,59.0051458,40.9948542,2.380952381,0,0,,,,,,2.380952381,70.28688525,2.623906706,90.23746702,27.176781,30040,,33.61341466,0.4008
61486,Mercer County,,41.194794,-90.576436,1554,24.26,22.394,732,88.251,42.896,5.341,6.242,7.207,7.658,1.737,5.341,2.703,7.014,6.113,10.746,6.628,3.539,7.336,6.692,6.628,2.896,2.703,3.475,45.4,96.2,87.5,96.07464607,0,0,0,3.088803089,0.075942186,98.26254826,1.737451737,1.287001287,524.41,62.92,*,54.63,36.34,72.41,96.43,*,0.462962963,1.631543168,0.951733515,49.03474903,50.96525097,13.61702128,13.61702128,3.617021277,,,,,,13.61702128,57.8778135,7.916666667,85.12544803,12.09677419,26863,,50.00898607,0.3697
61488,Knox County,,41.032242,-90.318324,1182,22.673,9.391,500,89.4,33.8,4.061,4.146,9.391,9.306,7.276,5.415,3.046,9.052,4.653,4.992,12.437,8.714,8.122,4.146,2.284,1.269,1.1,0.592,38.7,101,47.2,95.76988156,0,0.253807107,0,1.945854484,0.082015626,99.66159052,0.338409475,0.338409475,471.49,48.47,*,54.56,*,78.09,80.67,*,0,0.352733686,0,50.25380711,49.74619289,13.7829912,12.31671554,5.571847507,,,,,,13.7829912,71.08307045,6.656804734,95.88688946,16.96658098,24410,,35.69748473,0.3921
61489,Knox County|Peoria County,,40.930858,-90.033162,950,23.368,20.211,440,76.818,32.955,5.474,6.842,6.737,5.158,6.842,4.737,6.421,6.105,5.895,5.579,8.842,4.737,6.421,4.211,4.947,5.789,4.316,0.947,41.7,101.3,77.2,96.84210526,0.631578947,0,0,1.578947368,0.061781717,99.78947368,0.210526316,0.210526316,409.26,63.77,*,*,*,72.83,42.43,*,1.804123711,1.336302895,0,50.31578947,49.68421053,3.272727273,2.181818182,0.727272727,,,,,,3.272727273,56.99346405,7.339449541,91.14503817,13.74045802,24286,,43.79033055,0.3354
61490,Henry County,,41.185531,-90.258712,1443,27.443,12.89,553,83.725,38.336,6.584,6.653,7.623,7.554,4.089,7.9,6.168,6.237,3.604,9.771,9.009,7.138,4.782,3.881,2.98,2.356,1.594,2.079,37.6,113.5,67.6,94.94109494,0.207900208,0.693000693,0,4.019404019,0.09694902,99.02979903,0.97020097,0,662.05,74.56,*,82.8,67.25,75.6,91.48,*,1.308411215,3.041543027,0,53.15315315,46.84684685,7.021791768,6.537530266,0,,,,,,7.021791768,72.35772358,4.369538077,94.76386037,22.58726899,27641,,38.3607265,0.3985
61491,Stark County,,41.054464,-89.730734,2310,24.156,21.039,1046,85.182,41.683,7.532,7.1,6.537,3.983,3.074,7.056,4.502,4.459,6.104,6.926,7.576,7.706,6.407,6.407,5.195,3.55,2.121,3.766,44.5,90,82.5,97.22943723,0,0,0.909090909,1.038961039,0.054385413,98.91774892,1.082251082,0.649350649,493.21,48.8,*,78.34,42.47,81.45,59.08,*,0.938477581,1.029962547,0.187265918,47.35930736,52.64069264,8.282208589,5.214723926,2.300613497,,,,,,8.282208589,60.87689713,8.494921514,87.39445115,14.053076,27891,,47.08203863,0.4328
61501,Fulton County,,40.228366,-90.311915,1846,24.702,19.502,829,88.661,42.099,6.934,7.692,6.067,6.717,4.875,7.042,3.359,6.826,5.255,5.742,8.397,6.23,5.363,3.034,6.663,6.771,1.354,1.679,40.5,103.1,79.2,95.82881907,0.379198267,0,1.462621885,1.245937161,0.081212754,99.62080173,0.379198267,0.379198267,486.76,51.87,*,47.31,33.69,78.39,60.14,*,3.038674033,0.349243306,0,50.75839653,49.24160347,12.81512605,6.302521008,3.361344538,,,,,,12.81512605,54.09153953,9.487179487,89.36,12.72,20054,,52.10954607,0.4142
61516,Woodford County,,40.858083,-89.135201,592,19.426,14.189,272,90.074,51.838,9.122,3.209,5.236,3.885,4.392,11.318,7.432,6.926,2.872,11.993,4.561,6.926,7.939,1.689,3.547,4.561,3.209,1.182,37,122.6,50.6,97.97297297,0,0,0,0.337837838,0.039832907,99.49324324,0.506756757,0,503.39,72.63,*,70.86,*,55.31,60.49,*,0,0.92936803,0,55.06756757,44.93243243,7.303370787,7.303370787,3.370786517,,,,,,7.303370787,71.13402062,10.14492754,94.98861048,21.18451025,30325,3,35.51171558,0.3546
61517,Peoria County,,40.828373,-89.844846,3141,21.394,17.765,1377,73.057,25.999,3.629,7.004,8.469,6.686,2.451,6.208,2.388,7.036,6.718,3.407,9.424,12.798,6.017,8.087,5.444,2.165,1.751,0.318,43.9,114.3,64.4,92.07258835,4.011461318,0.063673989,1.782871697,0.795924865,0.150110872,98.47182426,1.52817574,0.795924865,481.62,60.68,*,46.55,38.35,67.42,93.37,*,0.242718447,0.89197225,0,53.32696593,46.67303407,2.932254803,1.516683519,0.202224469,,,,,,2.932254803,62.75834658,4.65858328,96.67258208,31.18899734,36657,,32.00891737,0.3492
61519,Fulton County,,40.46007,-90.088956,174,20.115,14.368,90,75.556,41.111,5.747,5.172,5.172,8.046,2.874,4.023,6.897,5.747,9.77,1.724,10.92,10.345,9.195,4.598,2.299,4.598,1.149,1.724,43.6,107.1,52.6,97.12643678,0,0,0,1.149425287,0.056216145,100,0,0,427.47,*,0,*,*,*,*,*,0,3.048780488,0.609756098,51.72413793,48.27586207,15.2173913,13.04347826,4.347826087,,,,,,15.2173913,60.71428571,12.94117647,90.5511811,12.5984252,24168,,43.75178563,0.3761
61520,Fulton County,,40.539026,-90.023221,17420,19.581,17.388,7401,83.84,34.063,4.627,5.775,5.867,5.144,7.308,6.538,7.302,5.964,7.87,6.131,8.037,6.056,5.993,4.541,3.485,3.169,3.33,2.865,41,119.7,58.7,90.24684271,4.425947187,0.166475316,0.264064294,2.858783008,0.18234953,97.58323766,2.416762342,1.831228473,472.35,67.58,5.13,56.89,34.78,74.58,59.66,8.22,0.867009552,2.588178645,1.282051282,54.489093,45.510907,11.50060024,8.067226891,1.392557023,,,,,,11.50060024,51.62644281,8.870202089,86.41378755,17.09752758,21202,,46.1054239,0.4241
61523,Peoria County,,40.91193,-89.53777,11238,21.151,16.133,4775,80.901,11.602,6.389,6.932,4.245,4.992,4.894,7.145,6.158,5.045,7.866,8.854,6.22,7.403,7.724,4.494,3.39,3.114,2.661,2.474,43.1,104.5,59.4,95.16817939,0.275849795,0.053390283,0.097882185,4.057661506,0.092634406,98.77202349,1.227976508,0.400427122,500.38,67.97,4.53,58.51,36.36,81.7,64.86,11.12,4.249667995,1.796577947,0.351711027,51.10339918,48.89660082,7.972885733,5.422853454,1.000645578,,,,,,7.972885733,62.8713418,6.973476199,91.63498099,20.81442414,28074,,44.64684858,0.377
61524,Fulton County,,40.491321,-90.034735,263,25.475,13.688,105,62.857,13.333,6.464,11.407,5.703,4.183,8.365,2.281,11.787,6.844,5.703,6.084,4.563,4.563,8.365,3.422,6.464,1.521,1.521,0.76,35,85.2,64.4,95.43726236,0,0,0,3.802281369,0.087669332,100,0,0,1319.98,*,*,*,*,397.91,*,*,3.80952381,1.62601626,0,46.00760456,53.99239544,21.33333333,13.33333333,5.333333333,,,,,,21.33333333,54,6.481481481,85.11904762,16.66666667,19533,,54.6045426,0.3446
61525,Peoria County,,40.848482,-89.669082,9549,30.757,9.373,3438,27.283,3.287,8.765,8.964,7.435,8.462,5.309,2.765,5.938,9.09,6.618,7.917,7.928,7.289,4.147,4.43,2.503,0.869,1.361,0.209,36.1,98.6,67,79.58948581,2.659964394,0.638810347,13.83390931,1.958320243,0.346144229,87.76835271,12.23164729,6.880301602,528.59,67.5,*,45.91,34.06,45.54,93.47,16.96,1.009782266,2.238292011,2.295684114,49.65965023,50.34034977,2.159909056,1.591511936,0,,,,,,2.159909056,71.25377861,3.212121212,96.60435603,61.51603499,40711,5,31.76057751,0.3786
61526,Peoria County,,40.922901,-89.619957,1138,29.35,17.399,402,80.846,31.841,5.624,9.227,9.49,7.909,1.757,4.13,4.569,7.733,7.03,7.996,5.272,5.536,6.327,2.285,2.724,3.251,3.515,5.624,39.6,84.4,87.8,89.45518453,7.029876977,0,0,0.79086116,0.194030473,97.80316344,2.196836555,0,499.33,63.38,0,52.35,46.77,49.88,88.69,*,0,0.837988827,0,45.78207381,54.21792619,0,0,0,,,,,,0,56.09467456,0.843881857,93.74167776,35.01997337,34255,0,34.74394095,0.3291
61528,Peoria County,,40.77897,-89.722981,2620,22.748,15.763,1092,45.33,7.784,3.702,7.405,6.794,6.031,2.672,4.046,4.733,6.718,7.214,7.328,8.359,7.214,12.023,3.206,4.16,4.847,2.901,0.649,46.1,89.6,62.6,86.45038168,0.038167939,0,7.824427481,2.595419847,0.245358662,90.8778626,9.122137405,4.694656489,539.23,61.78,*,66.16,30.64,63.12,76.57,*,0,2.338485929,0.435988902,47.2519084,52.7480916,0,0,0,,,,,,0,60.16106111,5.984251969,89.65158606,48.5699428,36917,0,35.12976369,0.3847
61529,Peoria County,,40.782018,-89.937608,2836,27.362,16.114,1185,74.852,34.684,8.463,4.126,8.216,9.238,3.526,4.831,6.453,4.549,6.347,10.437,6.523,6.911,4.267,4.267,4.549,4.126,1.375,1.798,40.7,95.9,76.9,95.16925247,0.458392102,0,0.352609309,2.36248237,0.093415108,99.57686883,0.423131171,0,524.72,77.5,*,75.28,33.98,79.48,69.38,*,2.085222121,0.30816641,0,48.94217207,51.05782793,0.963855422,0.481927711,0,,,,,,0.963855422,68.29157175,6.737825217,94.69214437,33.75796178,31588,,39.55033669,0.3934
61530,Woodford County,,40.714296,-89.260092,6693,22.113,19.662,2564,71.256,15.289,5.976,5.872,6.589,7.127,10.623,4.467,3.631,5.827,6.933,5.214,7.216,6.948,3.915,4.228,5.947,2.495,1.823,5.17,39.9,88.8,71.7,95.32347228,1.733154042,0.358583595,0.23905573,1.434334379,0.090735811,98.5806066,1.419393396,0.971163903,465.59,82.46,*,53.66,33.91,53.5,54.28,10.7,1.845637584,1.541395201,0,47.03421485,52.96578515,8.825248393,7.247223846,0,,,,,,8.825248393,64.62421325,9.481523919,93.77195036,30.46125029,26256,3,44.00925963,0.4048
61531,Fulton County,,40.682505,-90.036794,3375,25.63,13.63,1433,77.879,45.359,7.822,5.6,6.993,7.496,3.822,7.644,3.763,8.8,7.259,8.119,7.822,4.83,6.4,3.97,3.141,2.43,2.193,1.896,39.1,100.7,64.6,93.06666667,0.148148148,0,0.325925926,4.385185185,0.131493575,98.13333333,1.866666667,1.096296296,482.9,77.67,*,46.1,36.54,75.68,52.29,*,0.809716599,2.18579235,0.385728062,50.16296296,49.83703704,8.248587571,5.875706215,1.920903955,,,,,,8.248587571,67.26998492,12.10762332,91.05902778,16.27604167,22378,,44.73042393,0.356
61532,Mason County,,40.339487,-89.818789,518,21.236,14.286,221,87.783,26.244,9.266,2.896,5.792,7.915,4.054,5.598,7.915,0.772,5.985,11.39,12.934,9.266,1.931,2.317,4.826,3.475,2.124,1.544,43.5,91.1,55.1,100,0,0,0,0,0,100,0,0,622.13,75.34,*,64.73,63.11,125.48,98.07,*,0,0,0,47.68339768,52.31660232,10.16949153,7.90960452,0,,,,,,10.16949153,59.27710843,5.284552846,88.98071625,5.509641873,23650,,39.77486981,0.3889
61533,Peoria County|Fulton County,,40.586374,-89.842499,2313,21.876,15.521,980,76.02,18.878,6.312,5.318,5.664,8.128,4.626,4.626,4.15,11.068,5.534,6.096,6.874,5.62,10.463,5.664,4.583,1.816,1.946,1.513,40.1,94.5,59.7,96.10894942,0.518806744,0.432338954,0.259403372,0.907911803,0.07585801,99.35149157,0.648508431,0.129701686,530,88,*,52.96,38.3,86.07,71.25,16.74,2.188183807,0.13844024,0,48.5948984,51.4051016,5.489614243,4.302670623,0.445103858,,,,,,5.489614243,60.74715755,8.377896613,91.65636588,12.79357231,25330,2,42.17873065,0.3405
61534,Tazewell County,,40.414441,-89.666079,1739,19.666,14.434,743,80.888,27.591,7.591,3.91,5.003,3.968,6.555,6.786,6.958,3.623,5.52,8.511,8.856,10.983,7.303,4.428,3.68,3.45,0.23,2.645,45.2,104.1,51.7,96.20471535,0.115008626,0.575043128,0.460034503,1.150086256,0.07408566,98.96492237,1.035077631,0.460034503,539.08,44.35,*,41.83,48.36,77.67,88.23,*,0,1.306782825,0.124455507,51.00632547,48.99367453,5.046728972,4.112149533,1.308411215,,,,,,5.046728972,68.39160839,8.941418294,93.9322301,13.23877069,25929,5,36.00397897,0.3364
61535,Tazewell County,,40.578864,-89.516514,1331,19.684,12.847,588,68.878,9.694,6.311,6.837,3.456,5.56,1.653,2.855,9.241,3.08,6.461,8.415,13.524,10.669,9.091,3.231,4.658,3.231,0,1.728,48.6,102.6,48.2,95.79263711,0,0.751314801,0.976709241,2.479338843,0.081610512,93.68895567,6.311044328,0.826446281,404.93,43.87,*,47.6,27.65,47.94,82.68,*,0,4.410585405,0.801924619,50.63861758,49.36138242,0,0,0,,,,,,0,65.40540541,8.67768595,97.14003945,42.01183432,41809,,28.07312657,0.401
61536,Peoria County,,40.689425,-89.793782,2725,21.321,19.89,1176,68.537,17.432,3.67,5.394,8.367,5.248,4.587,6.165,3.67,6.128,7.927,6.459,6.716,9.321,6.459,5.431,4.44,5.394,3.083,1.541,43.9,86.1,70.1,93.68807339,0.330275229,0,0.770642202,4.110091743,0.120373706,99.30275229,0.697247706,0.256880734,544.67,71.4,*,59.39,36.43,81.41,90.94,*,0.352422907,0.876190476,0.838095238,46.27522936,53.72477064,1.361386139,1.361386139,0,,,,,,1.361386139,65.96906278,8.137931034,93.28960646,16.3975782,31707,22,37.52849315,0.362
61537,Marshall County,,41.119166,-89.471442,2783,23.428,20.05,1255,80.08,37.689,4.815,6.324,6.791,8.121,5.102,4.42,5.426,5.066,4.743,5.929,9.738,7.115,6.36,5.031,3.665,3.234,4.492,3.629,43.7,85,76.9,96.90980956,0.107797341,0,1.221703198,0.754581387,0.060540299,98.49083723,1.509162774,0.35932447,462.34,62.06,*,64.93,33.75,57.98,77.99,*,1.676963813,0.490751227,0,45.95759971,54.04240029,9.84081042,8.827785818,0,,,,,,9.84081042,61.94096601,3.898916968,87.78705637,14.61377871,24388,,46.02179507,0.3971
61539,Peoria County,,40.556403,-89.762073,213,21.596,12.676,103,92.233,47.573,6.573,2.817,5.634,8.92,8.451,5.164,6.103,6.573,5.164,9.39,6.103,9.859,6.573,2.817,2.347,2.347,0.469,4.695,38.9,106.8,52.1,95.77464789,0.938967136,0,0,1.408450704,0.082082479,96.24413146,3.755868545,3.755868545,458.88,*,0,*,*,*,*,0,0,0,0,51.64319249,48.35680751,13.79310345,10.34482759,3.448275862,,,,,,13.79310345,64.44444444,17.24137931,82.63888889,0,21635,3,50.73903443,0.3588
61540,Marshall County,,41.0146,-89.366597,2686,18.987,24.088,1265,77.391,25.059,3.909,5.585,5.063,5.473,7.223,4.579,3.909,3.835,6.925,7.595,6.999,8.191,6.627,4.877,4.356,4.654,3.76,6.441,47.7,98.5,75.7,99.21816828,0.260610573,0,0.074460164,0.446760983,0.015548203,98.1384959,1.861504095,0.744601638,501.3,72.6,*,53.06,42.56,54.44,73.83,12.29,0.27700831,0.73614878,0.503680744,49.62769918,50.37230082,5.375,4.875,1,,,,,,5.375,58.71761089,6.878306878,94.62640737,16.4790174,28481,,38.91528249,0.3805
61541,Marshall County,,40.980378,-89.234952,129,17.054,22.481,75,94.667,56,6.202,6.202,3.876,7.752,4.651,9.302,3.876,4.651,5.426,9.302,4.651,4.651,6.977,7.752,2.326,6.977,1.55,3.876,42.3,92.5,65.4,100,0,0,0,0,0,100,0,0,371.77,*,0,*,*,*,*,0,0,0,0,48.0620155,51.9379845,11.76470588,11.76470588,0,,,,,,11.76470588,74.07407407,3.75,98.91304348,11.95652174,22025,6,36.13408893,0.3601
61542,Fulton County,,40.389729,-90.130236,3811,15.901,20.808,1836,84.749,30.501,2.204,6.298,4.539,5.3,6.193,5.353,5.432,5.458,3.857,9.315,7.478,5.327,12.438,6.271,5.956,3.28,1.942,3.359,47.6,107.1,58,94.64707426,0.787194962,0.157438992,0,3.17501968,0.102968516,98.6092889,1.390711099,0.970873786,495.52,69.33,*,58.28,31.6,87.84,65.79,9.56,0,2.978266702,0.590287094,51.718709,48.281291,10.12987013,6.666666667,2.424242424,,,,,,10.12987013,59.15879305,6.27593361,88.90820584,13.90820584,25703,,40.43513339,0.365
61543,Fulton County,,40.420832,-89.964909,130,24.615,26.923,64,78.125,20.313,7.692,6.923,3.077,6.923,10.769,3.077,7.692,1.538,6.923,3.846,0.769,9.231,4.615,9.231,6.154,0,11.538,0,44.1,91.2,106.3,100,0,0,0,0,0,100,0,0,1204.6,*,*,*,*,*,*,0,0,0,0,47.69230769,52.30769231,11.11111111,11.11111111,0,,,,,,11.11111111,40.95238095,13.95348837,79.76190476,2.380952381,15723,,59.5984059,0.3197
61544,Fulton County|Knox County,,40.693648,-90.235793,648,20.988,19.29,283,85.512,63.604,4.012,3.858,4.475,14.043,2.932,6.636,3.086,3.858,5.093,5.093,11.728,7.562,8.333,7.253,3.086,3.704,1.698,3.549,47.4,104.4,67.4,91.2037037,0,0,0,6.790123457,0.163175392,99.53703704,0.462962963,0,585.31,77.58,*,97.5,*,107.65,96.58,*,0,5.627009646,0,51.08024691,48.91975309,9.580838323,8.982035928,0,,,,,,9.580838323,52.7173913,9.278350515,91.70305677,15.28384279,21432,,42.8589416,0.3534
61545,Woodford County,,40.87071,-89.353494,855,33.45,12.749,331,94.26,30.816,8.538,7.953,7.135,10.643,2.105,2.339,8.421,4.795,2.456,10.292,9.357,9.825,3.392,2.456,2.339,3.743,1.637,2.573,38.8,98.8,85.9,98.94736842,0,0,0.584795322,0.467836257,0.020885743,99.41520468,0.584795322,0.584795322,467.79,71.33,0,*,*,75.81,79.26,*,0,0,0,49.70760234,50.29239766,0,0,0,,,,,,0,55.46492659,9.281437126,83.45588235,12.86764706,25207,0,46.83983575,0.4139
